lnc_id	gene_id	Stg.I	Stg.II	Stg.III	Stg.IV	stage	score	lnc_name	gene_name
ENSG00000245694	ENSG00000188157	0.401406	0	0	0	Stg I	0.535208	CRNDE	AGRN
ENSG00000245694	ENSG00000106546	0.4793946	0	0.5921767	0	Stg III	0.576504666666667	CRNDE	AHR
ENSG00000245694	ENSG00000042286	0	0	0.3750123	0	Stg III	0.5000164	CRNDE	AIFM2
ENSG00000251562	ENSG00000105221	0.4346055	0	0	0	Stg I	0.579474	MALAT1	AKT2
ENSG00000251562	ENSG00000091542	0	0	0	-0.6265387	Stg IV	0.835384933333333	MALAT1	ALKBH5
ENSG00000261188	ENSG00000091542	0.4174039	0	0	0	Stg I	0.556538533333333	Z95115.1	ALKBH5
ENSG00000251562	ENSG00000139211	0	0.4614237	0	0	Stg II	0.6152316	MALAT1	AMIGO2
ENSG00000245694	ENSG00000101935	0.4510318	0	0	0	Stg I	0.601375733333333	CRNDE	AMMECR1
ENSG00000251562	ENSG00000189045	0.426106	0	0	0	Stg I	0.568141333333333	MALAT1	ANKDD1B
ENSG00000245694	ENSG00000213337	0.5648648	0	0.3227235	0	Stg I	0.6097204	CRNDE	ANKRD39
ENSG00000251562	ENSG00000136938	0	0	0.3587366	-0.5505425	Stg IV	0.574618177777778	MALAT1	ANP32B
ENSG00000245694	ENSG00000135046	0.5852265	0	0.3289975	0	Stg I	0.634080888888889	CRNDE	ANXA1
ENSG00000251562	ENSG00000197043	0	-0.5124667	0	0	Stg II	0.683288933333333	MALAT1	ANXA6
ENSG00000251562	ENSG00000165272	0	0.5110433	0	0	Stg II	0.681391066666667	MALAT1	AQP3
ENSG00000183535	ENSG00000169083	0	0	0.4164979	0	Stg III	0.555330533333333	COL18A1-AS1	AR
ENSG00000251562	ENSG00000101199	0.4019626	0	0	0	Stg I	0.535950133333333	MALAT1	ARFGAP1
ENSG00000251562	ENSG00000159314	0.4823544	0	0	0	Stg I	0.6431392	MALAT1	ARHGAP27
ENSG00000245694	ENSG00000111348	0	-0.4648209	0	0	Stg II	0.6197612	CRNDE	ARHGDIB
ENSG00000245694	ENSG00000214944	0.4270609	0	0	0	Stg I	0.569414533333333	CRNDE	ARHGEF28
ENSG00000251562	ENSG00000141480	0	0	0	-0.5420536	Stg IV	0.722738133333333	MALAT1	ARRB2
ENSG00000251562	ENSG00000065802	0	0	0.4617946	0	Stg III	0.615726133333333	MALAT1	ASB1
ENSG00000245694	ENSG00000115239	0.5823201	0	0.4471125	0	Stg I	0.577710133333333	CRNDE	ASB3
ENSG00000251562	ENSG00000197785	0	0	0	-0.5222581	Stg IV	0.696344133333333	MALAT1	ATAD3A
ENSG00000251562	ENSG00000160072	0.5408601	0.7721275	0.4023769	0	Stg II	0.610286888888889	MALAT1	ATAD3B
ENSG00000245532	ENSG00000169136	0	0	0	-0.5575839	Stg IV	0.7434452	NEAT1	ATF5
ENSG00000251562	ENSG00000169136	0	0	0	-0.5956423	Stg IV	0.794189733333333	MALAT1	ATF5
ENSG00000251562	ENSG00000147416	-0.2512668	0	0	-0.5866806	Stg IV	0.670566666666667	MALAT1	ATP6V1B2
ENSG00000245694	ENSG00000054793	0.3888473	0	0	0	Stg I	0.518463066666667	CRNDE	ATP9A
ENSG00000251562	ENSG00000178999	0	0.5026625	0	0	Stg II	0.670216666666667	MALAT1	AURKB
ENSG00000245694	ENSG00000175334	0.4379313	0	0	0	Stg I	0.5839084	CRNDE	BANF1
ENSG00000249859	ENSG00000156127	0.2790246	0.7200964	0	0	Stg II	0.8361176	PVT1	BATF
ENSG00000234741	ENSG00000156127	0	0.7783169	0	0	Stg II	1.03775586666667	GAS5	BATF
ENSG00000231607	ENSG00000156127	0.4385748	0.877519	0	0	Stg II	0.9751032	DLEU2	BATF
ENSG00000177410	ENSG00000156127	0.1716564	0.8367478	0	0	Stg II	1.039372	ZFAS1	BATF
ENSG00000245694	ENSG00000198604	0.4773498	0	0	0	Stg I	0.6364664	CRNDE	BAZ1A
ENSG00000245694	ENSG00000174483	0.7583923	0.4379004	0.6647368	0	Stg I	0.521128755555556	CRNDE	BBS1
ENSG00000234741	ENSG00000119866	0	0.5782369	0	0	Stg II	0.770982533333333	GAS5	BCL11A
ENSG00000177410	ENSG00000119866	0	0.6119491	0	0	Stg II	0.815932133333333	ZFAS1	BCL11A
ENSG00000233016	ENSG00000119866	0	0.5228873	0	0	Stg II	0.697183066666667	SNHG7	BCL11A
ENSG00000249859	ENSG00000119866	0	0	0	-0.6120337	Stg IV	0.816044933333333	PVT1	BCL11A
ENSG00000251562	ENSG00000171791	0.4299643	0	0	0	Stg I	0.573285733333333	MALAT1	BCL2
ENSG00000251562	ENSG00000171552	0	0	0	-0.5257919	Stg IV	0.701055866666667	MALAT1	BCL2L1
ENSG00000224157	ENSG00000069399	0	0	0	-0.6458283	Stg IV	0.8611044	HCG14	BCL3
ENSG00000251562	ENSG00000168398	0	0.6226503	0	0	Stg II	0.8302004	MALAT1	BDKRB2
ENSG00000228223	ENSG00000145734	0.6297029	0	0	0.6796821	Stg IV	0.626374844444444	HCG11	BDP1
ENSG00000245694	ENSG00000134897	0.6368596	0	0.5699452	0	Stg I	0.595837155555556	CRNDE	BIVM
ENSG00000245694	ENSG00000106605	0.4276156	0	0	0	Stg I	0.570154133333333	CRNDE	BLVRA
ENSG00000251562	ENSG00000090013	-0.2799739	-0.6200237	-0.2905663	0	Stg II	0.573124844444444	MALAT1	BLVRB
ENSG00000245694	ENSG00000140299	0.6367648	0	0.6697753	0	Stg III	0.610027155555555	CRNDE	BNIP2
ENSG00000245694	ENSG00000136122	0.3858943	0	0	0	Stg I	0.514525733333333	CRNDE	BORA
ENSG00000245694	ENSG00000100425	0.5946059	0	0.533839	0	Stg I	0.555546088888889	CRNDE	BRD1
ENSG00000224157	ENSG00000185024	0.4528456	0	0	0	Stg I	0.603794133333333	HCG14	BRF1
ENSG00000225833	ENSG00000104221	0	-0.4722076	0	0	Stg II	0.629610133333333	GS1-594A7.3	BRF2
ENSG00000251562	ENSG00000174744	0	0	0	-0.7071856	Stg IV	0.942914133333333	MALAT1	BRMS1
ENSG00000245694	ENSG00000095564	0.6497782	0	0.5904419	0	Stg I	0.603952311111111	CRNDE	BTAF1
ENSG00000251562	ENSG00000133243	0.2653691	0	0	-0.7329457	Stg IV	0.859319111111111	MALAT1	BTBD2
ENSG00000245694	ENSG00000106245	0.4397276	0	0.6021461	0	Stg III	0.607426977777778	CRNDE	BUD31
ENSG00000245694	ENSG00000173918	0.1559016	0	0.5853775	0	Stg III	0.711213733333333	CRNDE	C1QTNF1
ENSG00000245694	ENSG00000166278	-0.3132028	-0.5333423	0	0	Stg II	0.571921822222222	CRNDE	C2
ENSG00000245694	ENSG00000125730	0	-0.4506359	0	0	Stg II	0.600847866666667	CRNDE	C3
ENSG00000245694	ENSG00000205208	0.5888367	0	0.5216096	0	Stg I	0.553289111111111	CRNDE	C4orf46
ENSG00000245694	ENSG00000153790	0.5206476	0.4449133	0.7076654	0	Stg III	0.514415688888889	CRNDE	C7orf31
ENSG00000251562	ENSG00000147894	0.5951685	0	0.4274908	0	Stg I	0.603562088888889	MALAT1	C9orf72
ENSG00000251562	ENSG00000135932	0	0	0.4109843	0	Stg III	0.547979066666667	MALAT1	CAB39
ENSG00000251562	ENSG00000141837	0	0	0	0.7316174	Stg IV	0.975489866666667	MALAT1	CACNA1A
ENSG00000245532	ENSG00000006283	0	0.4966012	0	0	Stg II	0.662134933333333	NEAT1	CACNA1G
ENSG00000245694	ENSG00000084774	0.442618	0	0	0	Stg I	0.590157333333333	CRNDE	CAD
ENSG00000251562	ENSG00000160014	0	0	0	-0.5279032	Stg IV	0.703870933333333	MALAT1	CALM3
ENSG00000245694	ENSG00000183049	0.4887106	0	0	0	Stg I	0.651614133333333	CRNDE	CAMK1D
ENSG00000250451	ENSG00000135387	0	0	0	-0.5456377	Stg IV	0.727516933333333	HOXC-AS1	CAPRIN1
ENSG00000245694	ENSG00000198898	0.3293284	0.6882207	0.2828638	0	Stg II	0.645542177777778	CRNDE	CAPZA2
ENSG00000245694	ENSG00000137752	0	0	0.4793883	0	Stg III	0.6391844	CRNDE	CASP1
ENSG00000251562	ENSG00000099338	0	0	0	0.7344258	Stg IV	0.9792344	MALAT1	CATSPERG
ENSG00000245694	ENSG00000105974	0	0	0.4098603	0	Stg III	0.5464804	CRNDE	CAV1
ENSG00000251562	ENSG00000078699	0.4417911	0	0	0	Stg I	0.5890548	MALAT1	CBFA2T2
ENSG00000245694	ENSG00000114423	0.3526082	0	0.5615794	0	Stg III	0.592057777777778	CRNDE	CBLB
ENSG00000245532	ENSG00000173894	0	0.4923553	0	0	Stg II	0.656473733333333	NEAT1	CBX2
ENSG00000268388	ENSG00000110104	0	0.6821362	0.2923451	0	Stg II	0.779583777777778	FENDRR	CCDC86
ENSG00000251562	ENSG00000015133	-0.1537423	0.475109	0	0	Stg II	0.565148755555556	MALAT1	CCDC88C
ENSG00000251562	ENSG00000262484	0.2687832	0	0.4300446	0.8388284	Stg IV	0.807847733333333	MALAT1	CCER2
ENSG00000245694	ENSG00000204536	0.3954546	0.7077778	0.3268514	0	Stg II	0.622678844444444	CRNDE	CCHCR1
ENSG00000242808	ENSG00000134057	0	0.5128559	0	0	Stg II	0.683807866666667	SOX2-OT	CCNB1
ENSG00000251562	ENSG00000221978	0.6776229	0.7719541	0.4581331	0	Stg II	0.524491688888889	MALAT1	CCNL2
ENSG00000245694	ENSG00000082258	0.7240987	0	0.5970479	0	Stg I	0.700110311111111	CRNDE	CCNT2
ENSG00000251562	ENSG00000117281	0.48435	0	0.4034529	0.807018	Stg IV	0.681444933333333	MALAT1	CD160
ENSG00000251562	ENSG00000091972	0.5251384	0	0	0	Stg I	0.700184533333333	MALAT1	CD200
ENSG00000251562	ENSG00000169217	0	0	0	-0.6297681	Stg IV	0.8396908	MALAT1	CD2BP2
ENSG00000251562	ENSG00000102181	0	-0.5128571	0	0	Stg II	0.683809466666667	MALAT1	CD99L2
ENSG00000268388	ENSG00000151465	0	0.5021048	0	0	Stg II	0.669473066666667	FENDRR	CDC123
ENSG00000245532	ENSG00000117399	0	0.5604501	0	0	Stg II	0.7472668	NEAT1	CDC20
ENSG00000251562	ENSG00000117399	0	0.4751565	0	0	Stg II	0.633542	MALAT1	CDC20
ENSG00000251562	ENSG00000096401	0.166836	0	0.5370792	0	Stg III	0.641956266666667	MALAT1	CDC5L
ENSG00000251562	ENSG00000111665	0	0.5559667	0	0	Stg II	0.741288933333333	MALAT1	CDCA3
ENSG00000251562	ENSG00000039068	0	0.4335242	0	0	Stg II	0.578032266666667	MALAT1	CDH1
ENSG00000245694	ENSG00000140945	0	0	0	-0.5667955	Stg IV	0.755727333333333	CRNDE	CDH13
ENSG00000242808	ENSG00000170312	0	0.5423437	0	0	Stg II	0.723124933333333	SOX2-OT	CDK1
ENSG00000251562	ENSG00000138769	0.4380535	0	0.5841469	0	Stg III	0.584172088888889	MALAT1	CDKL2
ENSG00000245694	ENSG00000245848	0	-0.5376869	0	0	Stg II	0.716915866666667	CRNDE	CEBPA
ENSG00000249669	ENSG00000245848	0	0.5030726	0	0	Stg II	0.670763466666667	CARMN	CEBPA
ENSG00000241313	ENSG00000245848	-0.190725	-0.501038	0	0	Stg II	0.583284	WWTR1-AS1	CEBPA
ENSG00000251562	ENSG00000159409	0.3087544	0.5546293	0	0.8970148	Stg IV	0.812293644444444	MALAT1	CELF3
ENSG00000251562	ENSG00000125817	0	0	0	-0.570323	Stg IV	0.760430666666667	MALAT1	CENPB
ENSG00000245694	ENSG00000100629	0.5216278	0	0.3982874	0	Stg I	0.518487111111111	CRNDE	CEP128
ENSG00000245694	ENSG00000101639	0.5602043	0	0.4010633	0	Stg I	0.568688711111111	CRNDE	CEP192
ENSG00000245694	ENSG00000139624	0.5449541	0	0.4678688	0	Stg I	0.518663777777778	CRNDE	CERS5
ENSG00000251562	ENSG00000172757	0	0	0	-0.5334615	Stg IV	0.711282	MALAT1	CFL1
ENSG00000245694	ENSG00000138028	0	0	0	0.5930056	Stg IV	0.790674133333333	CRNDE	CGREF1
ENSG00000245694	ENSG00000106554	0.2192954	0.6211942	0	0	Stg II	0.730794311111111	CRNDE	CHCHD3
ENSG00000245694	ENSG00000100888	0.4176433	0	0	0	Stg I	0.556857733333333	CRNDE	CHD8
ENSG00000245694	ENSG00000109220	0.5571514	0	0.4868995	0	Stg I	0.526468755555556	CRNDE	CHIC2
ENSG00000251562	ENSG00000110721	0.5433198	0	0.4860736	0	Stg I	0.508393688888889	MALAT1	CHKA
ENSG00000251562	ENSG00000130724	0	0	0	-0.5223243	Stg IV	0.6964324	MALAT1	CHMP2A
ENSG00000251562	ENSG00000254505	0.6307128	0.8528973	0.5255359	0	Stg II	0.623308088888889	MALAT1	CHMP4A
ENSG00000245694	ENSG00000110172	0.442328	0	0	0	Stg I	0.589770666666667	CRNDE	CHORDC1
ENSG00000245694	ENSG00000169105	0.5518495	0	0.63089	0	Stg III	0.595920222222222	CRNDE	CHST14
ENSG00000245532	ENSG00000160161	0	0.542399	0	0	Stg II	0.723198666666667	NEAT1	CILP2
ENSG00000245694	ENSG00000099622	0.5773045	0	0.791942	0	Stg III	0.799342888888889	CRNDE	CIRBP
ENSG00000251562	ENSG00000131730	0	0	0	0.5506657	Stg IV	0.734220933333333	MALAT1	CKMT2
ENSG00000251562	ENSG00000114859	0.3877806	0	0	0	Stg I	0.5170408	MALAT1	CLCN2
ENSG00000245694	ENSG00000188603	0.4298903	0	0.6103099	0	Stg III	0.622684177777778	CRNDE	CLN3
ENSG00000245694	ENSG00000137200	0.4286788	0	0	0	Stg I	0.571571733333333	CRNDE	CMTR1
ENSG00000245694	ENSG00000105427	0.2913253	0	0	0.7086159	Stg IV	0.815343288888889	CRNDE	CNFN
ENSG00000245694	ENSG00000164692	0	0	0	-0.54319	Stg IV	0.724253333333333	CRNDE	COL1A2
ENSG00000130600	ENSG00000139219	0	0.8154976	0	0	Stg II	1.08733013333333	H19	COL2A1
ENSG00000245694	ENSG00000130635	0	0	0	-0.5666806	Stg IV	0.755574133333333	CRNDE	COL5A1
ENSG00000251562	ENSG00000173163	-0.1681356	-0.4672857	0	0	Stg II	0.548320666666667	MALAT1	COMMD1
ENSG00000251562	ENSG00000140365	0	0	0	-0.5722923	Stg IV	0.7630564	MALAT1	COMMD4
ENSG00000245694	ENSG00000141030	0.3783328	0	0	0	Stg I	0.504443733333333	CRNDE	COPS3
ENSG00000251562	ENSG00000172725	0	0	0	-0.6347884	Stg IV	0.846384533333333	MALAT1	CORO1B
ENSG00000251562	ENSG00000103187	0	-0.4366253	0	0	Stg II	0.582167066666667	MALAT1	COTL1
ENSG00000234741	ENSG00000119203	0	0	0.5091995	0	Stg III	0.678932666666667	GAS5	CPSF3
ENSG00000245694	ENSG00000111605	0.5914607	0	0.3686918	0	Stg I	0.624751244444444	CRNDE	CPSF6
ENSG00000259577	ENSG00000111605	0.6913765	0	0.351025	0	Stg I	0.765824222222222	CERNA1	CPSF6
ENSG00000244055	ENSG00000111605	0.3846627	0	0	0	Stg I	0.5128836	AC007566.1	CPSF6
ENSG00000258424	ENSG00000111605	0.4883637	0	0.2829771	0	Stg I	0.525384	AL512791.1	CPSF6
ENSG00000233098	ENSG00000111605	0.2001458	0.9239386	0	0	Stg II	1.14296444444444	CCDC144NL-AS1	CPSF6
ENSG00000228150	ENSG00000111605	0.4321623	0	0	0	Stg I	0.5762164	AL357140.2	CPSF6
ENSG00000234741	ENSG00000111605	0	0.743215	0.3055922	0	Stg II	0.855134577777778	GAS5	CPSF6
ENSG00000231607	ENSG00000111605	0.2349397	0.9730577	0.3495055	0	Stg II	1.03765684444444	DLEU2	CPSF6
ENSG00000260037	ENSG00000111605	0.6298514	0	0.3648706	0	Stg I	0.677637155555555	AC104938.1	CPSF6
ENSG00000259275	ENSG00000111605	0.405087	0	0	0	Stg I	0.540116	AC087477.2	CPSF6
ENSG00000269397	ENSG00000111605	0	0.7413785	0	0	Stg II	0.988504666666667	AC011503.2	CPSF6
ENSG00000245694	ENSG00000149532	0.6048362	0	0.3737236	0	Stg I	0.640348888888889	CRNDE	CPSF7
ENSG00000225953	ENSG00000149532	0.4896039	0	0	0	Stg I	0.6528052	SATB2-AS1	CPSF7
ENSG00000234741	ENSG00000149532	0	0.7156281	0.3198232	0	Stg II	0.812027155555556	GAS5	CPSF7
ENSG00000270091	ENSG00000149532	0.3865479	0	0	0	Stg I	0.5153972	AC015726.1	CPSF7
ENSG00000253948	ENSG00000149532	0.5085438	0	0.2816645	0	Stg I	0.552874177777778	VPS13B-DT	CPSF7
ENSG00000233429	ENSG00000149532	0.4250881	0	0	0	Stg I	0.566784133333333	HOTAIRM1	CPSF7
ENSG00000258199	ENSG00000149532	0.5322835	0	0	0	Stg I	0.709711333333333	AC073896.4	CPSF7
ENSG00000251562	ENSG00000149532	0.5296642	0	0.3507227	0	Stg I	0.550342177777778	MALAT1	CPSF7
ENSG00000258424	ENSG00000149532	0.5019646	0	0	0	Stg I	0.669286133333333	AL512791.1	CPSF7
ENSG00000231104	ENSG00000149532	0.4935832	0	0	0	Stg I	0.658110933333333	AC022395.1	CPSF7
ENSG00000260917	ENSG00000149532	0.5119153	0	0.4007203	0	Stg I	0.504455822222222	AL158212.3	CPSF7
ENSG00000259577	ENSG00000149532	0.6835371	0	0.3717215	0	Stg I	0.746173244444445	CERNA1	CPSF7
ENSG00000255435	ENSG00000149532	0.612797	0	0.3780351	0	Stg I	0.649047066666667	AP001267.3	CPSF7
ENSG00000244055	ENSG00000149532	0.5069609	0	0.3927107	0	Stg I	0.501409777777778	AC007566.1	CPSF7
ENSG00000224032	ENSG00000149532	0.3875354	0.664925	0	0	Stg II	0.714328711111111	EPB41L4A-AS1	CPSF7
ENSG00000268388	ENSG00000169169	0.2489715	0.8479706	0	0	Stg II	1.01997346666667	FENDRR	CPT1C
ENSG00000245694	ENSG00000157184	0	0.48374	0	0	Stg II	0.644986666666667	CRNDE	CPT2
ENSG00000251562	ENSG00000111269	0	-0.4952286	0	0	Stg II	0.6603048	MALAT1	CREBL2
ENSG00000251562	ENSG00000163703	0.5770521	0.8097843	0.4734361	0	Stg II	0.612828755555556	MALAT1	CRELD1
ENSG00000251562	ENSG00000103196	0	0.436609	0	0	Stg II	0.582145333333333	MALAT1	CRISPLD2
ENSG00000245694	ENSG00000008405	0.3849155	0.7472196	0.3086434	0	Stg II	0.6880444	CRNDE	CRY1
ENSG00000245694	ENSG00000213923	0.5661524	0	0.5920719	0	Stg III	0.537805911111111	CRNDE	CSNK1E
ENSG00000245532	ENSG00000173546	0	0.4783928	0	0	Stg II	0.637857066666667	NEAT1	CSPG4
ENSG00000268388	ENSG00000173546	0	0.9079772	0	0	Stg II	1.21063626666667	FENDRR	CSPG4
ENSG00000215386	ENSG00000102974	0.4171112	0	0	0	Stg I	0.556148266666667	MIR99AHG	CTCF
ENSG00000245694	ENSG00000150281	0.4870915	0	0.6393348	0	Stg III	0.635961288888889	CRNDE	CTF1
ENSG00000251562	ENSG00000138161	0.2969143	0.5692926	0	0.9334573	Stg IV	0.859628888888889	MALAT1	CUZD1
ENSG00000245694	ENSG00000124875	0	0	0.4881335	0	Stg III	0.650844666666667	CRNDE	CXCL6
ENSG00000251562	ENSG00000105443	0.5409359	0	0.4753895	0	Stg I	0.509963644444445	MALAT1	CYTH2
ENSG00000245694	ENSG00000197380	0	-0.4401864	0	-0.5913707	Stg IV	0.592855866666667	CRNDE	DACT3
ENSG00000245694	ENSG00000117593	0	0.4513714	0	0	Stg II	0.601828533333333	CRNDE	DARS2
ENSG00000245694	ENSG00000136279	0.4717823	0	0.6025764	0	Stg III	0.593754177777778	CRNDE	DBNL
ENSG00000251562	ENSG00000187323	0	0	0	0.7223884	Stg IV	0.963184533333333	MALAT1	DCC
ENSG00000245694	ENSG00000152457	0.4700574	0	0	0	Stg I	0.6267432	CRNDE	DCLRE1C
ENSG00000251562	ENSG00000163354	0.53156	0	0	0.8240565	Stg IV	0.862493111111111	MALAT1	DCST2
ENSG00000245694	ENSG00000100523	0.5261019	0	0.3254956	0	Stg I	0.556804488888889	CRNDE	DDHD1
ENSG00000245694	ENSG00000064703	0.4350233	0	0	0	Stg I	0.580031066666667	CRNDE	DDX20
ENSG00000251562	ENSG00000165732	0	0.494969	0	0	Stg II	0.659958666666667	MALAT1	DDX21
ENSG00000251562	ENSG00000105671	0	0	0	-0.6150339	Stg IV	0.8200452	MALAT1	DDX49
ENSG00000251562	ENSG00000111364	0.5344592	0.844105	0.3998912	0	Stg II	0.710206488888889	MALAT1	DDX55
ENSG00000251562	ENSG00000024526	0	0.4364384	0	0.7745346	Stg IV	0.838740177777778	MALAT1	DEPDC1
ENSG00000245694	ENSG00000155792	0	0	0	-0.5576177	Stg IV	0.743490266666667	CRNDE	DEPTOR
ENSG00000268388	ENSG00000062282	0.2609707	0.9645498	0	0	Stg II	1.17007942222222	FENDRR	DGAT2
ENSG00000250073	ENSG00000128191	0.5531835	0	0.3116325	0	Stg I	0.599074666666667	AP000866.2	DGCR8
ENSG00000231028	ENSG00000128191	0.656515	0	0.5022256	0	Stg I	0.652141955555556	LINC00271	DGCR8
ENSG00000245694	ENSG00000128191	0.6206418	0	0.5757084	0	Stg I	0.571652	CRNDE	DGCR8
ENSG00000260711	ENSG00000128191	0.5922977	0.7594362	0.436514	0	Stg II	0.555331955555555	AL121839.2	DGCR8
ENSG00000215386	ENSG00000128191	0.5845825	0	0	0	Stg I	0.779443333333333	MIR99AHG	DGCR8
ENSG00000241158	ENSG00000128191	0.4986678	0	0	0	Stg I	0.6648904	ADAMTS9-AS1	DGCR8
ENSG00000254815	ENSG00000128191	0.5476705	0	0.401146	0	Stg I	0.551940222222222	LMNTD2-AS1	DGCR8
ENSG00000259826	ENSG00000128191	0.5593891	0	0.3714676	0	Stg I	0.580755422222222	AC072061.1	DGCR8
ENSG00000259953	ENSG00000128191	0.6336409	0	0.5762107	0	Stg I	0.588760888888889	AL138756.1	DGCR8
ENSG00000163597	ENSG00000128191	0	0.6602361	0	0	Stg II	0.8803148	SNHG16	DGCR8
ENSG00000234741	ENSG00000128191	0	0.5416785	0	0	Stg II	0.722238	GAS5	DGCR8
ENSG00000259869	ENSG00000128191	0.5239638	0	0.3058121	0	Stg I	0.562701911111111	AL022344.1	DGCR8
ENSG00000130600	ENSG00000128191	0	0.6347218	0	0	Stg II	0.846295733333333	H19	DGCR8
ENSG00000267374	ENSG00000128191	0	0.6144295	0	0	Stg II	0.819239333333333	MIR924HG	DGCR8
ENSG00000236901	ENSG00000128191	0.7156298	0	0.5442603	0	Stg I	0.7122796	MIR600HG	DGCR8
ENSG00000231607	ENSG00000128191	0.3405799	0.6396152	0	0	Stg II	0.701451422222222	DLEU2	DGCR8
ENSG00000245694	ENSG00000109606	0.5248832	0	0.3973865	0	Stg I	0.523228044444444	CRNDE	DHX15
ENSG00000245694	ENSG00000135829	0.380984	0	0	0	Stg I	0.507978666666667	CRNDE	DHX9
ENSG00000130600	ENSG00000100697	0	0.9276968	0.5226278	0	Stg II	1.00465004444444	H19	DICER1
ENSG00000268388	ENSG00000211448	0.2183528	0.889218	0	0	Stg II	1.08857831111111	FENDRR	DIO2
ENSG00000251562	ENSG00000144535	0.4276084	0	0.6422488	0	Stg III	0.666283555555555	MALAT1	DIS3L2
ENSG00000245694	ENSG00000138346	0.5368434	0	0.3737894	0	Stg I	0.549662577777778	CRNDE	DNA2
ENSG00000251562	ENSG00000140403	0	0.4487112	0	0.7990312	Stg IV	0.865947733333333	MALAT1	DNAJA4
ENSG00000251562	ENSG00000079805	0.4234208	0	0	0	Stg I	0.564561066666667	MALAT1	DNM2
ENSG00000245694	ENSG00000119772	0.6042072	0	0.3386482	0	Stg I	0.655099288888889	CRNDE	DNMT3A
ENSG00000245694	ENSG00000101134	0	0.4983908	0	0	Stg II	0.664521066666667	CRNDE	DOK5
ENSG00000268388	ENSG00000175920	0	0.5314393	0	0	Stg II	0.708585733333333	FENDRR	DOK7
ENSG00000251562	ENSG00000011332	0	0.5671898	0	0	Stg II	0.756253066666667	MALAT1	DPF1
ENSG00000245532	ENSG00000011332	0	0.5012701	0	0	Stg II	0.668360133333333	NEAT1	DPF1
ENSG00000245694	ENSG00000162961	0.4412553	0	0	0	Stg I	0.5883404	CRNDE	DPY30
ENSG00000268388	ENSG00000151640	0	0.9367769	0	0	Stg II	1.24903586666667	FENDRR	DPYSL4
ENSG00000251562	ENSG00000171587	0	0	0	0.6323713	Stg IV	0.843161733333333	MALAT1	DSCAM
ENSG00000245694	ENSG00000141994	0.5523319	0	0.3497249	0	Stg I	0.581009244444444	CRNDE	DUS3L
ENSG00000238197	ENSG00000101412	0	0	0.4328855	0	Stg III	0.577180666666667	PAXBP1-AS1	E2F1
ENSG00000234741	ENSG00000101412	0.1518955	0	0.517024	0	Stg III	0.621856222222222	GAS5	E2F1
ENSG00000224418	ENSG00000101412	0.219358	0.5671108	0	0	Stg II	0.658655288888889	STK24-AS1	E2F1
ENSG00000258655	ENSG00000101412	0	0.4438845	0	0	Stg II	0.591846	ARHGAP5-AS1	E2F1
ENSG00000231074	ENSG00000101412	0.2839262	0	0.5193475	0	Stg III	0.566273911111111	HCG18	E2F1
ENSG00000268388	ENSG00000112242	0	0.5521982	0	0	Stg II	0.736264266666667	FENDRR	E2F3
ENSG00000130600	ENSG00000205250	0	0.5059232	0	0	Stg II	0.674564266666667	H19	E2F4
ENSG00000233016	ENSG00000205250	0	0	0	0.6802466	Stg IV	0.906995466666667	SNHG7	E2F4
ENSG00000231607	ENSG00000205250	0.163931	0.533589	0	0	Stg II	0.638593777777778	DLEU2	E2F4
