lnc_id	gene_id	Stg.I	Stg.II	Stg.III	Stg.IV	stage	score	lnc_name	gene_name
ENSG00000237424	ENSG00000066044	0	0.3768276	0.6398195	0.2501207	Stg III	0.574448977777778	FOXD2-AS1	ELAVL1
ENSG00000233016	ENSG00000173153	0.6453037	0.3429437	0	0	Stg I	0.707985511111111	SNHG7	ESRRA
ENSG00000249859	ENSG00000182944	0.724995	0.3472357	0.2692494	0.3111479	Stg I	0.554378666666667	PVT1	EWSR1
ENSG00000234608	ENSG00000128573	0.7458806	0	0	0.1463589	Stg I	0.929459066666667	MAPKAPK5-AS1	FOXP2
ENSG00000234741	ENSG00000089280	0.6747635	0.3241533	0	0.3834992	Stg I	0.585172444444444	GAS5	FUS
ENSG00000249859	ENSG00000089280	0.5955206	0.2926803	0	0.2856627	Stg I	0.536986133333333	PVT1	FUS
ENSG00000261188	ENSG00000089280	0.8329736	0.5424794	0.4372787	0.3331394	Stg I	0.527121466666667	Z95115.1	FUS
ENSG00000234741	ENSG00000141448	0.908951	0.2520628	0.2220395	0	Stg I	1.00122253333333	GAS5	GATA6
ENSG00000228794	ENSG00000122566	0.6844722	0	0.3347563	0.14167	Stg I	0.700884577777778	LINC01128	HNRNPA2B1
ENSG00000239791	ENSG00000122566	0	0.4601691	0	0.1823965	Stg II	0.532493688888889	AC002310.2	HNRNPA2B1
ENSG00000234741	ENSG00000122566	0.5910415	0.2830823	0	0.2468119	Stg I	0.5525468	GAS5	HNRNPA2B1
ENSG00000270640	ENSG00000122566	0.4932021	0	0	0.1290079	Stg I	0.600265955555555	AC104695.3	HNRNPA2B1
ENSG00000267321	ENSG00000159217	0.7071204	0	0.3706289	0.215883	Stg I	0.682155244444444	SNHG30	IGF2BP1
ENSG00000234608	ENSG00000159217	0.8395605	0.4390929	0.3972824	0.280284	Stg I	0.623120977777778	MAPKAPK5-AS1	IGF2BP1
ENSG00000234608	ENSG00000136231	0	0.419144	0	0	Stg II	0.558858666666667	MAPKAPK5-AS1	IGF2BP3
ENSG00000267321	ENSG00000136231	0.6939645	0.3632293	0	0.1872448	Stg I	0.680630844444444	SNHG30	IGF2BP3
ENSG00000245694	ENSG00000111716	0.6939045	0	0	0.365853	Stg I	0.762604666666667	CRNDE	LDHB
ENSG00000234741	ENSG00000125952	0	0	0.4141697	0	Stg III	0.552226266666667	GAS5	MAX
ENSG00000233016	ENSG00000177463	0.694847	0	0	-0.1656577	Stg I	0.852837022222222	SNHG7	NR2C2
ENSG00000234741	ENSG00000177463	0.7142263	0	0	0	Stg I	0.952301733333333	GAS5	NR2C2
ENSG00000268388	ENSG00000088356	0	0.5054241	0	0	Stg II	0.6738988	FENDRR	PDRG1
ENSG00000268388	ENSG00000163882	0.6824595	0.2971682	0	0.2752988	Stg I	0.655516222222222	FENDRR	POLR2H
ENSG00000234741	ENSG00000148606	0.4266895	0	0	0	Stg I	0.568919333333333	GAS5	POLR3A
ENSG00000234741	ENSG00000204531	0.557023	0	0	0.2339889	Stg I	0.638702266666667	GAS5	POU5F1
ENSG00000228794	ENSG00000182872	0.4408186	0	0	0	Stg I	0.587758133333333	LINC01128	RBM10
ENSG00000250220	ENSG00000004534	0.6953916	0	0	0.2072909	Stg I	0.835059511111111	AC053527.2	RBM6
ENSG00000268388	ENSG00000125691	0	0	0.4229617	0	Stg III	0.563948933333333	FENDRR	RPL23
ENSG00000268388	ENSG00000071082	0	0	0.4735118	0	Stg III	0.631349066666667	FENDRR	RPL31
ENSG00000234741	ENSG00000143379	0.9232833	0	0	0	Stg I	1.2310444	GAS5	SETDB1
ENSG00000233016	ENSG00000143379	0.8699742	0	0	0	Stg I	1.1599656	SNHG7	SETDB1
ENSG00000245694	ENSG00000104332	0	0	0.3996315	0	Stg III	0.532842	CRNDE	SFRP1
ENSG00000249859	ENSG00000077463	0.7559751	0.33001	0.3466392	0.2094043	Stg I	0.614165244444444	PVT1	SIRT6
ENSG00000233016	ENSG00000177045	0.5961081	0	0	0	Stg I	0.7948108	SNHG7	SIX5
ENSG00000249859	ENSG00000141646	0.5286615	0	0	0.1658021	Stg I	0.631192177777778	PVT1	SMAD4
ENSG00000234741	ENSG00000127616	0.5376706	0	0	0	Stg I	0.716894133333333	GAS5	SMARCA4
ENSG00000233016	ENSG00000127616	0.5663939	0	0	0	Stg I	0.755191866666667	SNHG7	SMARCA4
ENSG00000233016	ENSG00000173473	0.8454036	0	0	0	Stg I	1.1272048	SNHG7	SMARCC1
ENSG00000245694	ENSG00000125743	0.7570319	0.2985354	0.278715	0.3319673	Stg I	0.605279111111111	CRNDE	SNRPD2
ENSG00000236618	ENSG00000136450	0.6926516	0.2699882	0	0.2299385	Stg I	0.701345822222222	PITPNA-AS1	SRSF1
ENSG00000234741	ENSG00000136450	0.6229072	0	0	0.1553866	Stg I	0.761482222222222	GAS5	SRSF1
ENSG00000233016	ENSG00000136450	0.6281311	0	0	0	Stg I	0.837508133333333	SNHG7	SRSF1
ENSG00000233016	ENSG00000147133	0.513447	0	0	0	Stg I	0.684596	SNHG7	TAF1
ENSG00000234741	ENSG00000147133	0.4850089	0	0	0	Stg I	0.646678533333333	GAS5	TAF1
ENSG00000233016	ENSG00000270647	0.5708357	0	0	0.2826263	Stg I	0.635502577777778	SNHG7	TAF15
ENSG00000253716	ENSG00000270647	0.6744559	0.2871351	0	0.2406727	Stg I	0.664693288888889	MINCR	TAF15
ENSG00000250220	ENSG00000139546	0.681925	0	0	0.2136502	Stg I	0.814277688888889	AC053527.2	TARBP2
ENSG00000260083	ENSG00000139546	0.707556	0	0.2733667	0.4061771	Stg I	0.641388533333333	MIR762HG	TARBP2
ENSG00000260260	ENSG00000139546	0.6577539	0.2595684	0	0.3361462	Stg I	0.612243155555556	SNHG19	TARBP2
ENSG00000234741	ENSG00000140262	0.4834506	0	0	-0.1292192	Stg I	0.587170044444444	GAS5	TCF12
ENSG00000233016	ENSG00000148737	0.6448191	0.3268938	0	0	Stg I	0.714472666666667	SNHG7	TCF7L2
ENSG00000234741	ENSG00000148737	0.6649816	0.2643791	0	0	Stg I	0.769140311111111	GAS5	TCF7L2
ENSG00000249859	ENSG00000148737	0	0.5383977	0	0.1661945	Stg II	0.643999377777778	PVT1	TCF7L2
ENSG00000228794	ENSG00000151923	0.5754705	0	0.2292244	0.1592956	Stg I	0.594618444444444	LINC01128	TIAL1
ENSG00000234741	ENSG00000078687	0.7375034	0	0	0	Stg I	0.983337866666667	GAS5	TNRC6C
ENSG00000234741	ENSG00000141510	0.4935227	0	0	0	Stg I	0.658030266666667	GAS5	TP53
ENSG00000250220	ENSG00000005007	0	0.4743215	0	0.1909492	Stg II	0.547562355555556	AC053527.2	UPF1
ENSG00000235919	ENSG00000005007	0.7478393	0.5372548	0	0.1292841	Stg I	0.700879555555556	ASH1L-AS1	UPF1
ENSG00000267321	ENSG00000005007	0.7958808	0.4274721	0	0.2087024	Stg I	0.778430177777778	SNHG30	UPF1
ENSG00000234608	ENSG00000005007	0.7017729	0.4440988	0	0	Stg I	0.738319955555556	MAPKAPK5-AS1	UPF1
ENSG00000260708	ENSG00000005007	0.7133519	0	0	0	Stg I	0.951135866666667	AL118516.1	UPF1
ENSG00000224292	ENSG00000136709	0.40909	0	0	0	Stg I	0.545453333333333	AF196972.1	WDR33
ENSG00000225177	ENSG00000136709	0.5258441	0	0	0	Stg I	0.701125466666667	AL590617.2	WDR33
ENSG00000234741	ENSG00000198492	0.497536	0	0	0	Stg I	0.663381333333333	GAS5	YTHDF2
ENSG00000234608	ENSG00000100811	0.5677984	0.3510653	0	0	Stg I	0.601035511111111	MAPKAPK5-AS1	YY1
ENSG00000234608	ENSG00000177485	0	0.3812154	0	0	Stg II	0.5082872	MAPKAPK5-AS1	ZBTB33
ENSG00000233016	ENSG00000100403	0.7140263	0	0	0	Stg I	0.952035066666667	SNHG7	ZC3H7B
ENSG00000234741	ENSG00000100403	0.7647955	0	0	0	Stg I	1.01972733333333	GAS5	ZC3H7B
ENSG00000249859	ENSG00000036549	0.5370183	0	0	0	Stg I	0.7160244	PVT1	ZZZ3
