lnc_id	gene_id	Stg.I	Stg.II	Stg.III	Stg.IV	stage	score	lnc_name	gene_name
ENSG00000230551	ENSG00000128191	0	0.2606956	0.3702667	0.6959545	Stg IV	0.647511644444444	AC021078.1	DGCR8
ENSG00000245532	ENSG00000177103	0	0	0	0.6392623	Stg IV	0.852349733333333	NEAT1	DSCAML1
ENSG00000231607	ENSG00000101412	0	0	0	0.5874965	Stg IV	0.783328666666667	DLEU2	E2F1
ENSG00000224965	ENSG00000101412	0.4955204	0.1021033	0	0	Stg I	0.615314622222222	LINC02586	E2F1
ENSG00000214851	ENSG00000164330	0	0.1289987	0.2004967	0.7077107	Stg IV	0.797171866666667	LINC00612	EBF1
ENSG00000264575	ENSG00000164330	0	0	0	0.6685379	Stg IV	0.891383866666667	LINC00526	EBF1
ENSG00000177410	ENSG00000164330	0	0	-0.1503624	-0.5016445	Stg IV	0.6020316	ZFAS1	EBF1
ENSG00000176124	ENSG00000164330	0	0.1593465	0	0.5054814	Stg IV	0.603154533333333	DLEU1	EBF1
ENSG00000237803	ENSG00000164330	0	0.1648635	0.3667181	0.8080448	Stg IV	0.841134577777778	LINC00211	EBF1
ENSG00000228223	ENSG00000164330	0.2179039	0.171868	0.235567	0.8874916	Stg IV	0.905393733333334	HCG11	EBF1
ENSG00000233237	ENSG00000141543	0	0	0	-0.5042825	Stg IV	0.672376666666667	LINC00472	EIF4A3
ENSG00000228791	ENSG00000141543	0	-0.1393985	0	-0.4824865	Stg IV	0.581360444444444	THRB-AS1	EIF4A3
ENSG00000237803	ENSG00000157554	0	0.2523747	0.4376903	0.7505526	Stg IV	0.694041244444445	LINC00211	ERG
ENSG00000215386	ENSG00000157554	0.1791702	0.1703126	0.1751753	0.8295816	Stg IV	0.872927422222222	MIR99AHG	ERG
ENSG00000180769	ENSG00000157554	0.3515545	0.2869707	0.3175159	0.7829463	Stg IV	0.619021244444444	WDFY3-AS2	ERG
ENSG00000174680	ENSG00000157554	0	0.09879113	0.2228038	0.6089564	Stg IV	0.669010786666667	GRIK1-AS1	ERG
ENSG00000228223	ENSG00000157554	0.2496709	0.2039707	0.2842674	0.7664704	Stg IV	0.694000977777778	HCG11	ERG
ENSG00000214851	ENSG00000157554	0	0	0.2419428	0.6630521	Stg IV	0.776539333333333	LINC00612	ERG
ENSG00000227354	ENSG00000157554	0.22042	0.1715314	0.19138	0.6982579	Stg IV	0.671752133333333	RBM26-AS1	ERG
ENSG00000251562	ENSG00000180263	0	0.08802242	0.1641668	0.6192973	Stg IV	0.713645635555556	MALAT1	FGD6
ENSG00000186594	ENSG00000102081	0	0	0	0.5170281	Stg IV	0.6893708	MIR22HG	FMR1
ENSG00000260941	ENSG00000102081	0	0	0	0.5534118	Stg IV	0.7378824	LINC00622	FMR1
ENSG00000251562	ENSG00000102081	0	0	0	0.6094972	Stg IV	0.812662933333333	MALAT1	FMR1
ENSG00000232860	ENSG00000170345	0	0	0	0.4884093	Stg IV	0.6512124	SMG7-AS1	FOS
ENSG00000234705	ENSG00000170345	0	0	0	0.6040932	Stg IV	0.8054576	HMGA1P4	FOS
ENSG00000234456	ENSG00000128573	0.7033225	0.2855952	0.4621754	0	Stg I	0.605420844444444	MAGI2-AS3	FOXP2
ENSG00000230551	ENSG00000114416	0	0	0.1876964	0.5693792	Stg IV	0.675751644444444	AC021078.1	FXR1
ENSG00000186615	ENSG00000179348	0	0	0	0.6324064	Stg IV	0.843208533333333	KTN1-AS1	GATA2
ENSG00000260948	ENSG00000122566	0	0	0.2064473	0.5421445	Stg IV	0.631104977777778	AL390195.2	HNRNPA2B1
ENSG00000231731	ENSG00000092199	-0.3050916	-0.1430598	0	0.6263666	Stg IV	0.635977066666667	AC010976.1	HNRNPC
ENSG00000260920	ENSG00000073792	0.2109388	0.2252268	0	0.7558559	Stg IV	0.813956488888889	AL031985.3	IGF2BP2
ENSG00000228192	ENSG00000073792	0.3338951	0.2992811	0	0.8488452	Stg IV	0.850381955555555	AL512353.1	IGF2BP2
ENSG00000245694	ENSG00000167779	0	-0.1137463	0	0.5525215	Stg IV	0.686141422222222	CRNDE	IGFBP6
ENSG00000258791	ENSG00000177606	0	0	0	0.4438418	Stg IV	0.591789066666667	LINC00520	JUN
ENSG00000232118	ENSG00000177606	0	0.1759515	0.3098475	0.7850761	Stg IV	0.830857466666667	BACH1-AS1	JUN
ENSG00000236054	ENSG00000177606	0	-0.09579448	0	0.4886839	Stg IV	0.609003208888889	SYN3-AS1	JUN
ENSG00000251562	ENSG00000121621	0	0	0	0.4467633	Stg IV	0.5956844	MALAT1	KIF18A
ENSG00000251562	ENSG00000137807	0	0	0	0.5804745	Stg IV	0.773966	MALAT1	KIF23
ENSG00000245694	ENSG00000182481	0	-0.1073198	0	0.4906673	Stg IV	0.606525377777778	CRNDE	KPNA2
ENSG00000224209	ENSG00000125952	0	0	0	0.650915	Stg IV	0.867886666666667	LINC00466	MAX
ENSG00000245694	ENSG00000092841	0	0	0	0.6633651	Stg IV	0.8844868	CRNDE	MYL6
ENSG00000231731	ENSG00000167005	0	0	0	0.5424558	Stg IV	0.7232744	AC010976.1	NUDT21
ENSG00000235947	ENSG00000167081	0	0	0.5210921	0	Stg III	0.694789466666667	EGOT	PBX3
ENSG00000245694	ENSG00000102144	0	-0.1290944	0	0.5116262	Stg IV	0.624792977777778	CRNDE	PGK1
ENSG00000235890	ENSG00000028277	0	0	0	0.4664452	Stg IV	0.621926933333333	TSPEAR-AS1	POU2F2
ENSG00000234456	ENSG00000132170	0.3568208	0.3308821	0.3396991	0.8398744	Stg IV	0.663209422222222	MAGI2-AS3	PPARG
ENSG00000251562	ENSG00000132334	0	0	0	0.52309	Stg IV	0.697453333333333	MALAT1	PTPRE
ENSG00000230551	ENSG00000055917	0	0.3381426	0.4312576	0.6975767	Stg IV	0.588146622222222	AC021078.1	PUM2
ENSG00000245522	ENSG00000182872	0	0.09992201	0	0.6827923	Stg IV	0.865979951111111	LINC02709	RBM10
ENSG00000260372	ENSG00000182872	0	0	0	0.5396315	Stg IV	0.719508666666667	AQP4-AS1	RBM10
ENSG00000245532	ENSG00000145916	0	0	0.1703655	0.6643188	Stg IV	0.8100404	NEAT1	RMND5B
ENSG00000251562	ENSG00000175356	0	0	0	0.6872429	Stg IV	0.916323866666667	MALAT1	SCUBE2
ENSG00000251562	ENSG00000052723	-0.1539168	0	0	0.5123071	Stg IV	0.614668666666667	MALAT1	SIKE1
ENSG00000245694	ENSG00000143554	0	0.111632	0	0.4923393	Stg IV	0.606838177777778	CRNDE	SLC27A3
ENSG00000224209	ENSG00000099956	0	0	0	0.5391005	Stg IV	0.718800666666667	LINC00466	SMARCB1
ENSG00000152931	ENSG00000124664	0	-0.1216692	0	-0.5614773	Stg IV	0.6945612	PART1	SPDEF
ENSG00000117242	ENSG00000151923	0.2211924	0.3097004	0.2775571	0.6703676	Stg IV	0.5345124	PINK1-AS	TIAL1
ENSG00000269044	ENSG00000005007	0.2426686	0.2722573	0.2898171	0.7013062	Stg IV	0.577411377777778	AC024075.2	UPF1
ENSG00000236137	ENSG00000005007	0	0	0	0.4516098	Stg IV	0.6021464	AL445231.1	UPF1
ENSG00000117242	ENSG00000005007	0.2945603	0.3868425	0.2425267	0.7308141	Stg IV	0.563783466666667	PINK1-AS	UPF1
ENSG00000230615	ENSG00000005007	0	0	0	0.5430659	Stg IV	0.724087866666667	AL139220.2	UPF1
ENSG00000238273	ENSG00000005007	0	0	0	0.5723152	Stg IV	0.763086933333333	AC108058.1	UPF1
ENSG00000251562	ENSG00000198554	0	0	0	0.5110987	Stg IV	0.681464933333333	MALAT1	WDHD1
ENSG00000231731	ENSG00000136709	0	0.1554218	0.3493681	0.7250009	Stg IV	0.7423168	AC010976.1	WDR33
ENSG00000257621	ENSG00000100403	0	0.1540147	0.2735366	0.64083	Stg IV	0.6644172	PSMA3-AS1	ZC3H7B
ENSG00000261326	ENSG00000100403	0	0	0	0.5136605	Stg IV	0.684880666666667	LINC01355	ZC3H7B
ENSG00000258682	ENSG00000100403	0.1463775	0.1861299	0.3441708	0.64514	Stg IV	0.5594408	AL132989.1	ZC3H7B
ENSG00000263272	ENSG00000100403	0	0.106344	0	0.4728641	Stg IV	0.583221466666667	AC004148.1	ZC3H7B
ENSG00000249592	ENSG00000100403	0	0.1627155	0	0.5446889	Stg IV	0.653933866666667	AC139887.2	ZC3H7B
ENSG00000249249	ENSG00000128016	0	0.1728686	0.2723956	0.6054615	Stg IV	0.6093868	AC010226.1	ZFP36
ENSG00000227906	ENSG00000128016	0	0	0	0.555313	Stg IV	0.740417333333333	SNAP25-AS1	ZFP36
ENSG00000253394	ENSG00000128016	0	0	0	-0.5321078	Stg IV	0.709477066666667	LINC00534	ZFP36
ENSG00000251562	ENSG00000056277	0	0.1035473	0	0.5876613	Stg IV	0.737527377777778	MALAT1	ZNF280C
