lnc_id	gene_id	Stg.I	Stg.II	Stg.III	Stg.IV	stage	score	lnc_name	gene_name
ENSG00000251562	ENSG00000186635	0	0	0	0.5133003	Stg IV	0.6844004	MALAT1	ARAP1
ENSG00000251562	ENSG00000101199	0	0	0	0.4966716	Stg IV	0.6622288	MALAT1	ARFGAP1
ENSG00000251562	ENSG00000149182	0	0	0	0.5114711	Stg IV	0.681961466666667	MALAT1	ARFGAP2
ENSG00000251562	ENSG00000159314	0	0	0	0.4910726	Stg IV	0.654763466666667	MALAT1	ARHGAP27
ENSG00000251562	ENSG00000076928	0	0	0	0.566113	Stg IV	0.754817333333333	MALAT1	ARHGEF1
ENSG00000251562	ENSG00000110237	0	0	0	0.5075422	Stg IV	0.676722933333333	MALAT1	ARHGEF17
ENSG00000251562	ENSG00000116584	0	0	0	0.470989	Stg IV	0.627985333333333	MALAT1	ARHGEF2
ENSG00000251562	ENSG00000130429	0	0	0	0.4171798	Stg IV	0.556239733333333	MALAT1	ARPC1B
ENSG00000251562	ENSG00000197070	0	0	0	0.7283936	Stg IV	0.971191466666667	MALAT1	ARRDC1
ENSG00000251562	ENSG00000204653	0	0.292846	0.2065739	0.7402879	Stg IV	0.765086133333333	MALAT1	ASPDH
ENSG00000251562	ENSG00000196296	0	0.2151153	0	0.4726868	Stg IV	0.534642266666667	MALAT1	ATP2A1
ENSG00000251562	ENSG00000050820	0	-0.2622381	-0.2278618	0.5473403	Stg IV	0.511964888888889	MALAT1	BCAR1
ENSG00000251562	ENSG00000119866	0	0	0	0.4626057	Stg IV	0.6168076	MALAT1	BCL11A
ENSG00000251562	ENSG00000171634	0	0	0	0.5736782	Stg IV	0.764904266666667	MALAT1	BPTF
ENSG00000251562	ENSG00000141867	0.2894348	0	0	0.7951047	Stg IV	0.931501911111111	MALAT1	BRD4
ENSG00000251562	ENSG00000214226	0	0	0	0.4639207	Stg IV	0.618560933333333	MALAT1	C17orf67
ENSG00000251562	ENSG00000185015	0	0	0	0.5159584	Stg IV	0.687944533333333	MALAT1	CA13
ENSG00000251562	ENSG00000130559	0	0	0	0.387763	Stg IV	0.517017333333333	MALAT1	CAMSAP1
ENSG00000251562	ENSG00000108509	0	-0.2462502	0	0.4880877	Stg IV	0.541339066666667	MALAT1	CAMTA2
ENSG00000251562	ENSG00000099338	0	0	0	0.4107646	Stg IV	0.547686133333333	MALAT1	CATSPERG
ENSG00000251562	ENSG00000114423	0.2853373	0	0	0.4988796	Stg IV	0.538356222222222	MALAT1	CBLB
ENSG00000251562	ENSG00000183401	0	0	0.1764574	0.4979237	Stg IV	0.585472755555556	MALAT1	CCDC159
ENSG00000251562	ENSG00000130783	0	0	0	0.4119235	Stg IV	0.549231333333333	MALAT1	CCDC62
ENSG00000251562	ENSG00000012124	0	0	0	0.4143615	Stg IV	0.552482	MALAT1	CD22
ENSG00000251562	ENSG00000171219	0	0	0	0.4297283	Stg IV	0.572971066666667	MALAT1	CDC42BPG
ENSG00000251562	ENSG00000185324	0	0	0	0.560987	Stg IV	0.747982666666667	MALAT1	CDK10
ENSG00000251562	ENSG00000168564	0	0	0	0.3957485	Stg IV	0.527664666666667	MALAT1	CDKN2AIP
ENSG00000251562	ENSG00000154240	0	0	0	0.4130318	Stg IV	0.550709066666667	MALAT1	CEP112
ENSG00000251562	ENSG00000135837	0	0	0	0.3822456	Stg IV	0.5096608	MALAT1	CEP350
ENSG00000251562	ENSG00000011523	0	0	0	0.4919595	Stg IV	0.655946	MALAT1	CEP68
ENSG00000251562	ENSG00000139624	0	0	0	0.5043195	Stg IV	0.672426	MALAT1	CERS5
ENSG00000251562	ENSG00000124177	0	0	0	0.462442	Stg IV	0.616589333333333	MALAT1	CHD6
ENSG00000251562	ENSG00000136213	0	0	0	0.3969661	Stg IV	0.529288133333333	MALAT1	CHST12
ENSG00000251562	ENSG00000122966	0	0	0	0.3989374	Stg IV	0.531916533333333	MALAT1	CIT
ENSG00000251562	ENSG00000074054	0	0	0	0.3844436	Stg IV	0.512591466666667	MALAT1	CLASP1
ENSG00000251562	ENSG00000163539	0	0	0	0.4524951	Stg IV	0.6033268	MALAT1	CLASP2
ENSG00000251562	ENSG00000114859	0	0	-0.169976	0.4572728	Stg IV	0.534152177777778	MALAT1	CLCN2
ENSG00000251562	ENSG00000011021	0	0	0	0.5528642	Stg IV	0.737152266666667	MALAT1	CLCN6
ENSG00000251562	ENSG00000179335	0	0	0	0.5622438	Stg IV	0.7496584	MALAT1	CLK3
ENSG00000251562	ENSG00000153721	0.494502	0	0	0	Stg I	0.659336	MALAT1	CNKSR3
ENSG00000251562	ENSG00000155508	0	0	-0.1687152	0.4600937	Stg IV	0.538473733333333	MALAT1	CNOT8
ENSG00000251562	ENSG00000168090	-0.449255	0	0	0	Stg I	0.599006666666667	MALAT1	COPS6
ENSG00000251562	ENSG00000240230	0	0	0	0.461942	Stg IV	0.615922666666667	MALAT1	COX19
ENSG00000251562	ENSG00000111605	0	0	0	0.3937517	Stg IV	0.525002266666667	MALAT1	CPSF6
ENSG00000223653	ENSG00000111605	0	0	0	0.4241747	Stg IV	0.565566266666667	AL078459.1	CPSF6
ENSG00000251562	ENSG00000241258	0	0	0	0.4150733	Stg IV	0.553431066666667	MALAT1	CRCP
ENSG00000251562	ENSG00000058453	0.3741109	0	0	0.782999	Stg IV	0.877727155555556	MALAT1	CROCC
ENSG00000251562	ENSG00000103653	0	-0.2756239	-0.2264559	0.5821294	Stg IV	0.553025955555556	MALAT1	CSK
ENSG00000268388	ENSG00000143387	0.3018143	0.2429446	0.2633028	0.6871396	Stg IV	0.5570476	FENDRR	CTSK
ENSG00000251562	ENSG00000044090	0	0	0	0.4168997	Stg IV	0.555866266666667	MALAT1	CUL7
ENSG00000251562	ENSG00000083799	0	0	0	0.4063001	Stg IV	0.541733466666667	MALAT1	CYLD
ENSG00000251562	ENSG00000136279	0	0	0	0.4093386	Stg IV	0.5457848	MALAT1	DBNL
ENSG00000251562	ENSG00000152457	0.5524191	0.3925123	0	0	Stg I	0.562108888888889	MALAT1	DCLRE1C
ENSG00000251562	ENSG00000128191	0	0	0	0.4751926	Stg IV	0.633590133333333	MALAT1	DGCR8
ENSG00000230896	ENSG00000128191	0	0	0	0.5566649	Stg IV	0.742219866666667	AL604028.1	DGCR8
ENSG00000251562	ENSG00000065357	0	0	0	0.3919357	Stg IV	0.522580933333333	MALAT1	DGKA
ENSG00000251562	ENSG00000174953	0	0	0	0.4813007	Stg IV	0.641734266666667	MALAT1	DHX36
ENSG00000251562	ENSG00000178028	0	0	0	0.38967	Stg IV	0.51956	MALAT1	DMAP1
ENSG00000251562	ENSG00000179532	0	0.3359051	0.4054065	0.6926015	Stg IV	0.593996844444444	MALAT1	DNHD1
ENSG00000251562	ENSG00000147459	0	0	0	0.4031552	Stg IV	0.537540266666667	MALAT1	DOCK5
ENSG00000251562	ENSG00000088387	0	0	0	0.5160812	Stg IV	0.688108266666667	MALAT1	DOCK9
ENSG00000251562	ENSG00000175920	0	0	0	0.5534815	Stg IV	0.737975333333333	MALAT1	DOK7
ENSG00000251562	ENSG00000074603	0	0	0	0.4589364	Stg IV	0.6119152	MALAT1	DPP8
ENSG00000251562	ENSG00000171587	0	0	0	0.3844126	Stg IV	0.512550133333333	MALAT1	DSCAM
ENSG00000251562	ENSG00000161202	0	-0.2251562	0	0.4621444	Stg IV	0.516123111111111	MALAT1	DVL3
ENSG00000251562	ENSG00000198919	0	0	0	0.563504	Stg IV	0.751338666666667	MALAT1	DZIP3
ENSG00000231074	ENSG00000164330	0	0.4229	0	0	Stg II	0.563866666666667	HCG18	EBF1
ENSG00000231728	ENSG00000164330	0.3496655	0	0.256588	0.6224337	Stg IV	0.5604656	TMSB15B-AS1	EBF1
ENSG00000226711	ENSG00000164330	0.7327737	0	0	0.6714862	Stg I	0.678593288888889	FAM66C	EBF1
ENSG00000218510	ENSG00000164330	0	0	0	0.4978103	Stg IV	0.663747066666667	LINC00339	EBF1
ENSG00000232973	ENSG00000164330	0.7246268	0.5332302	0	0.8662299	Stg IV	0.595925644444444	CYP1B1-AS1	EBF1
ENSG00000268388	ENSG00000115380	0	0.289396	0.3436157	0.7120308	Stg IV	0.668035866666667	FENDRR	EFEMP1
ENSG00000251562	ENSG00000181090	0	-0.2041466	0	0.6331626	Stg IV	0.753484977777778	MALAT1	EHMT1
ENSG00000247774	ENSG00000141543	0	0	0	-0.4287915	Stg IV	0.571722	PCED1B-AS1	EIF4A3
ENSG00000251562	ENSG00000184708	0	0	-0.1679096	0.4848492	Stg IV	0.571839111111111	MALAT1	EIF4ENIF1
ENSG00000251562	ENSG00000100393	0	0	0	0.4661439	Stg IV	0.6215252	MALAT1	EP300
ENSG00000251562	ENSG00000196411	0	0	-0.2352317	0.5570568	Stg IV	0.638194977777778	MALAT1	EPHB4
ENSG00000251562	ENSG00000131037	0	0	0	0.4306489	Stg IV	0.574198533333333	MALAT1	EPS8L1
ENSG00000251562	ENSG00000178607	0	0	0	0.4317442	Stg IV	0.575658933333333	MALAT1	ERN1
ENSG00000251562	ENSG00000089048	0	0.4305233	0	0	Stg II	0.574031066666667	MALAT1	ESF1
ENSG00000251562	ENSG00000196405	0	0	0	0.3866777	Stg IV	0.515570266666667	MALAT1	EVL
ENSG00000251562	ENSG00000182944	0	0	-0.2715888	0.5310326	Stg IV	0.587337333333333	MALAT1	EWSR1
ENSG00000251562	ENSG00000138439	0	0	0	0.5577304	Stg IV	0.743640533333333	MALAT1	FAM117B
ENSG00000251562	ENSG00000071859	0	0	0	0.3961175	Stg IV	0.528156666666667	MALAT1	FAM50A
ENSG00000251562	ENSG00000180921	0	-0.1920329	0	0.4716417	Stg IV	0.543507644444444	MALAT1	FAM83H
ENSG00000251562	ENSG00000152767	0	0	0	0.4304309	Stg IV	0.573907866666667	MALAT1	FARP1
ENSG00000251562	ENSG00000144152	0	0	0	0.4472704	Stg IV	0.596360533333333	MALAT1	FBLN7
ENSG00000251562	ENSG00000153558	0	0	0	0.616502	Stg IV	0.822002666666667	MALAT1	FBXL2
ENSG00000251562	ENSG00000107829	0	0	0	0.6607884	Stg IV	0.8810512	MALAT1	FBXW4
ENSG00000251562	ENSG00000109670	0.3166957	0	0.2439687	0.5875901	Stg IV	0.534269288888889	MALAT1	FBXW7
ENSG00000251562	ENSG00000135723	0	0	0	0.5145071	Stg IV	0.686009466666667	MALAT1	FHOD1
ENSG00000251562	ENSG00000125848	0	0	0	0.4263828	Stg IV	0.5685104	MALAT1	FLRT3
ENSG00000251562	ENSG00000102081	0	0	0	0.4247087	Stg IV	0.566278266666667	MALAT1	FMR1
ENSG00000234456	ENSG00000075426	0	0.1881238	0.2195121	0.5470997	Stg IV	0.548294755555556	MAGI2-AS3	FOSL2
ENSG00000251562	ENSG00000170122	0	0	0	0.5935609	Stg IV	0.791414533333333	MALAT1	FOXD4
ENSG00000251562	ENSG00000187559	0	0	0	0.4269497	Stg IV	0.569266266666667	MALAT1	FOXD4L3
ENSG00000251562	ENSG00000186765	0	0	0	0.7017389	Stg IV	0.935651866666667	MALAT1	FSCN2
ENSG00000265479	ENSG00000089280	0	0	0	0.4674249	Stg IV	0.6232332	DTX2P1-UPK3BP1-PMS2P11	FUS
ENSG00000253106	ENSG00000089280	0	0	0	0.4537985	Stg IV	0.605064666666667	AC090198.1	FUS
ENSG00000251562	ENSG00000089280	0	0	0	0.4407253	Stg IV	0.587633733333333	MALAT1	FUS
ENSG00000251562	ENSG00000214013	0	0	0	0.4574108	Stg IV	0.609881066666667	MALAT1	GANC
ENSG00000251562	ENSG00000141013	0	-0.1992104	0	0.4417575	Stg IV	0.500472044444444	MALAT1	GAS8
ENSG00000268388	ENSG00000131459	0	0.2169589	0.3610593	0.610864	Stg IV	0.557588355555556	FENDRR	GFPT2
ENSG00000251562	ENSG00000146830	0	0	0	0.6651481	Stg IV	0.886864133333333	MALAT1	GIGYF1
ENSG00000251562	ENSG00000176402	0	0	0	0.3788628	Stg IV	0.5051504	MALAT1	GJC3
ENSG00000251562	ENSG00000090863	0	0	0	0.4603299	Stg IV	0.6137732	MALAT1	GLG1
ENSG00000251562	ENSG00000162419	0	0	0	0.4585729	Stg IV	0.611430533333333	MALAT1	GMEB1
ENSG00000251562	ENSG00000136935	0	0	0	0.4140184	Stg IV	0.552024533333333	MALAT1	GOLGA1
ENSG00000251562	ENSG00000167110	0	0	0	0.4683043	Stg IV	0.624405733333333	MALAT1	GOLGA2
ENSG00000251562	ENSG00000185245	0	0	0	0.4836896	Stg IV	0.644919466666667	MALAT1	GP1BA
ENSG00000251562	ENSG00000186566	0	0	0	0.4456546	Stg IV	0.594206133333333	MALAT1	GPATCH8
ENSG00000251562	ENSG00000142751	0	0	0	0.473497	Stg IV	0.631329333333333	MALAT1	GPN2
ENSG00000268388	ENSG00000119714	0.2799718	0	0.1964475	0.6363566	Stg IV	0.636733555555556	FENDRR	GPR68
ENSG00000251562	ENSG00000100226	0	0	-0.2272765	0.5983073	Stg IV	0.696731288888889	MALAT1	GTPBP1
ENSG00000251562	ENSG00000049239	0.3088037	0	0	0.5109659	Stg IV	0.544041777777778	MALAT1	H6PD
ENSG00000251562	ENSG00000094631	0	0	0	0.566711	Stg IV	0.755614666666667	MALAT1	HDAC6
ENSG00000268388	ENSG00000092148	0	0	0	0.4248148	Stg IV	0.566419733333333	FENDRR	HECTD1
ENSG00000251562	ENSG00000119969	0	0	0	0.3827693	Stg IV	0.510359066666667	MALAT1	HELLS
ENSG00000251562	ENSG00000198265	0	0	0	0.4107479	Stg IV	0.547663866666667	MALAT1	HELZ
ENSG00000251562	ENSG00000186834	0	0	0	0.3777872	Stg IV	0.503716266666667	MALAT1	HEXIM1
ENSG00000234456	ENSG00000164683	0	0	0	0.6671596	Stg IV	0.889546133333333	MAGI2-AS3	HEY1
ENSG00000249604	ENSG00000122566	0	0	0	0.4663717	Stg IV	0.621828933333333	AC096564.1	HNRNPA2B1
ENSG00000228686	ENSG00000122566	0	0	0	0.5392065	Stg IV	0.718942	AL590723.1	HNRNPA2B1
ENSG00000229228	ENSG00000122566	0	0	0	-0.3941359	Stg IV	0.525514533333333	LINC00582	HNRNPA2B1
ENSG00000251562	ENSG00000122566	0	0	0	0.383533	Stg IV	0.511377333333333	MALAT1	HNRNPA2B1
ENSG00000261369	ENSG00000122566	0	0	0	0.5377693	Stg IV	0.717025733333333	AC007533.1	HNRNPA2B1
ENSG00000237903	ENSG00000122566	0	0	0	0.6586051	Stg IV	0.878140133333333	AC004000.1	HNRNPA2B1
ENSG00000251562	ENSG00000170144	0.301886	0	0	0.5088146	Stg IV	0.544247911111111	MALAT1	HNRNPA3
ENSG00000251562	ENSG00000095066	0	0	0	0.6054267	Stg IV	0.8072356	MALAT1	HOOK2
ENSG00000251562	ENSG00000176160	0	0	0	0.4128467	Stg IV	0.550462266666667	MALAT1	HSF5
ENSG00000251562	ENSG00000142149	0	0	0	0.3895653	Stg IV	0.5194204	MALAT1	HUNK
ENSG00000251562	ENSG00000115738	0	0	0	0.3790734	Stg IV	0.5054312	MALAT1	ID2
ENSG00000251562	ENSG00000244242	0	0	0	0.4535521	Stg IV	0.604736133333333	MALAT1	IFITM10
ENSG00000251562	ENSG00000163913	0	0	0	0.4457911	Stg IV	0.594388133333333	MALAT1	IFT122
ENSG00000253106	ENSG00000073792	0	0	0	0.437544	Stg IV	0.583392	AC090198.1	IGF2BP2
ENSG00000251562	ENSG00000104365	0.3069952	0	0	0.584916	Stg IV	0.643445688888889	MALAT1	IKBKB
ENSG00000251562	ENSG00000263528	0	0	-0.1663179	0.4408513	Stg IV	0.513882666666667	MALAT1	IKBKE
ENSG00000251562	ENSG00000137070	0	0.331613	0.2023934	0.5832267	Stg IV	0.540299422222222	MALAT1	IL11RA
ENSG00000251562	ENSG00000144730	0	0	0	0.4329644	Stg IV	0.577285866666667	MALAT1	IL17RD
ENSG00000251562	ENSG00000077238	0	0	0	0.3874766	Stg IV	0.516635466666667	MALAT1	IL4R
ENSG00000251562	ENSG00000081148	0	0	0.2014361	0.5614246	Stg IV	0.659038977777778	MALAT1	IMPG2
ENSG00000251562	ENSG00000128908	0	0	0	0.5445049	Stg IV	0.726006533333333	MALAT1	INO80
ENSG00000251562	ENSG00000167378	0	0	0	0.4633618	Stg IV	0.617815733333333	MALAT1	IRGQ
ENSG00000251562	ENSG00000143127	0	0	0	0.4188831	Stg IV	0.5585108	MALAT1	ITGA10
ENSG00000251562	ENSG00000115221	0	0	0	0.4033643	Stg IV	0.537819066666667	MALAT1	ITGB6
ENSG00000251562	ENSG00000105855	0	0	0	0.3999182	Stg IV	0.533224266666667	MALAT1	ITGB8
ENSG00000251562	ENSG00000128928	0	0	-0.1835218	0.6173594	Stg IV	0.741580622222222	MALAT1	IVD
ENSG00000218510	ENSG00000177606	0	0	0	0.3849636	Stg IV	0.5132848	LINC00339	JUN
ENSG00000251562	ENSG00000177606	0	-0.1921454	0	0.5358188	Stg IV	0.629027111111111	MALAT1	JUN
ENSG00000234705	ENSG00000177606	0	-0.2500762	0	0.4731588	Stg IV	0.519733422222222	HMGA1P4	JUN
ENSG00000251562	ENSG00000142687	0	0	0	0.4581273	Stg IV	0.6108364	MALAT1	KIAA0319L
ENSG00000251562	ENSG00000104731	0	0	0	0.7389037	Stg IV	0.985204933333333	MALAT1	KLHDC4
ENSG00000251562	ENSG00000162413	0	0	0	0.4037275	Stg IV	0.538303333333333	MALAT1	KLHL21
ENSG00000251562	ENSG00000130702	0	0	0	0.6181114	Stg IV	0.824148533333333	MALAT1	LAMA5
ENSG00000251562	ENSG00000155506	0	0	-0.1917407	0.5560895	Stg IV	0.656234577777778	MALAT1	LARP1
ENSG00000251562	ENSG00000172954	0	0	0	0.3981438	Stg IV	0.5308584	MALAT1	LCLAT1
ENSG00000251562	ENSG00000203896	0	0.1966248	0	0.5711949	Stg IV	0.6742044	MALAT1	LIME1
ENSG00000251562	ENSG00000073350	0	0	-0.2146366	0.4560397	Stg IV	0.512658888888889	MALAT1	LLGL2
ENSG00000251562	ENSG00000103227	0	0	0	0.6290626	Stg IV	0.838750133333333	MALAT1	LMF1
ENSG00000268388	ENSG00000113441	0.8357909	0.5964027	0.5602932	0	Stg I	0.6003008	FENDRR	LNPEP
ENSG00000251562	ENSG00000138131	0	0	0	0.4145707	Stg IV	0.552760933333333	MALAT1	LOXL4
ENSG00000251562	ENSG00000077454	0	0	0	0.5467412	Stg IV	0.728988266666667	MALAT1	LRCH4
ENSG00000251562	ENSG00000198799	0.4067703	0.1927477	0	0.6694332	Stg IV	0.626125155555556	MALAT1	LRIG2
ENSG00000251562	ENSG00000176809	0	0	0	0.6641978	Stg IV	0.885597066666667	MALAT1	LRRC37A3
ENSG00000251562	ENSG00000185158	0	0	0	0.5067494	Stg IV	0.675665866666667	MALAT1	LRRC37B
ENSG00000251562	ENSG00000093167	0	0	0	0.4347316	Stg IV	0.579642133333333	MALAT1	LRRFIP2
ENSG00000251562	ENSG00000160285	0	-0.2305605	0	0.5277497	Stg IV	0.601194933333333	MALAT1	LSS
ENSG00000251562	ENSG00000213903	0	0	0	0.4160665	Stg IV	0.554755333333333	MALAT1	LTB4R
ENSG00000251562	ENSG00000213906	0	0	0	0.5171747	Stg IV	0.689566266666667	MALAT1	LTB4R2
ENSG00000268388	ENSG00000119681	0	0.3295366	0.307367	0.6872656	Stg IV	0.633285866666667	FENDRR	LTBP2
ENSG00000251562	ENSG00000168056	0	0	0	0.4358863	Stg IV	0.581181733333333	MALAT1	LTBP3
ENSG00000251562	ENSG00000090006	0	0	0	0.4156669	Stg IV	0.554222533333333	MALAT1	LTBP4
ENSG00000251562	ENSG00000198517	0	0	0	0.3842522	Stg IV	0.512336266666667	MALAT1	MAFK
ENSG00000251562	ENSG00000177943	0	0.2658829	0	0.6601331	Stg IV	0.762007288888889	MALAT1	MAMDC4
ENSG00000251562	ENSG00000196782	0	0	0	0.3911537	Stg IV	0.521538266666667	MALAT1	MAML3
ENSG00000251562	ENSG00000173327	0	0	0	0.3964983	Stg IV	0.5286644	MALAT1	MAP3K11
ENSG00000251562	ENSG00000139625	0	0	0	0.4180966	Stg IV	0.557462133333333	MALAT1	MAP3K12
ENSG00000251562	ENSG00000073803	0	0	0	0.4257251	Stg IV	0.567633466666667	MALAT1	MAP3K13
ENSG00000251562	ENSG00000142733	0	0	0	0.5539521	Stg IV	0.7386028	MALAT1	MAP3K6
ENSG00000251562	ENSG00000071054	0	0	0	0.3798869	Stg IV	0.506515866666667	MALAT1	MAP4K4
ENSG00000251562	ENSG00000132561	0	0	0	0.3891529	Stg IV	0.518870533333333	MALAT1	MATN2
ENSG00000251562	ENSG00000166987	0	0	0	0.5830371	Stg IV	0.7773828	MALAT1	MBD6
ENSG00000251562	ENSG00000258839	0	0	0	0.7145462	Stg IV	0.952728266666667	MALAT1	MC1R
ENSG00000251562	ENSG00000184634	0	0	0	0.3821265	Stg IV	0.509502	MALAT1	MED12
ENSG00000251562	ENSG00000099917	0	0	0	0.5755418	Stg IV	0.767389066666667	MALAT1	MED15
ENSG00000251562	ENSG00000104973	0	-0.2248418	-0.228977	0.5732379	Stg IV	0.562619955555556	MALAT1	MED25
ENSG00000251562	ENSG00000127804	0	0	0	0.4776459	Stg IV	0.6368612	MALAT1	METTL16
ENSG00000251562	ENSG00000165055	0	0	0	0.509915	Stg IV	0.679886666666667	MALAT1	METTL2B
ENSG00000251562	ENSG00000171109	0	0	0	0.3915832	Stg IV	0.522110933333333	MALAT1	MFN1
ENSG00000251562	ENSG00000102858	0	0	-0.2506109	0.7323416	Stg IV	0.865072844444444	MALAT1	MGRN1
ENSG00000251562	ENSG00000275023	0	0	0	0.4552728	Stg IV	0.6070304	MALAT1	MLLT6
ENSG00000251562	ENSG00000182208	0	0	0	0.447063	Stg IV	0.596084	MALAT1	MOB2
ENSG00000251562	ENSG00000133131	0	0	0	0.400613	Stg IV	0.534150666666667	MALAT1	MORC4
ENSG00000251562	ENSG00000185787	0	0	0	0.430723	Stg IV	0.574297333333333	MALAT1	MORF4L1
ENSG00000251562	ENSG00000182979	0	0	0	0.5203102	Stg IV	0.693746933333333	MALAT1	MTA1
ENSG00000251562	ENSG00000148824	0	0	0	0.5442631	Stg IV	0.725684133333333	MALAT1	MTG1
ENSG00000251562	ENSG00000177000	0	0	0	0.4723629	Stg IV	0.6298172	MALAT1	MTHFR
ENSG00000251562	ENSG00000185499	0	0	0	0.4982949	Stg IV	0.6643932	MALAT1	MUC1
ENSG00000251562	ENSG00000105357	0	0	-0.1837371	0.5100433	Stg IV	0.5983968	MALAT1	MYH14
ENSG00000251562	ENSG00000099326	0.2973635	0.3159588	0	0.661491	Stg IV	0.609400311111111	MALAT1	MZF1
ENSG00000251562	ENSG00000166833	0	0	0	0.5402427	Stg IV	0.7203236	MALAT1	NAV2
ENSG00000251562	ENSG00000263956	0	0.2261127	0.2061987	0.6226368	Stg IV	0.638044	MALAT1	NBPF11
ENSG00000251562	ENSG00000074356	0	0	0	0.4060889	Stg IV	0.541451866666667	MALAT1	NCBP3
ENSG00000251562	ENSG00000071051	0	0	0	0.4675019	Stg IV	0.623335866666667	MALAT1	NCK2
ENSG00000251562	ENSG00000084676	0	0	0	0.3845512	Stg IV	0.512734933333333	MALAT1	NCOA1
ENSG00000251562	ENSG00000196498	0	0	0	0.4878833	Stg IV	0.650511066666667	MALAT1	NCOR2
ENSG00000251562	ENSG00000188566	0	0	-0.2394826	0.520033	Stg IV	0.586940622222222	MALAT1	NDOR1
ENSG00000251562	ENSG00000140398	0	0.4778515	0.3166136	0.6856737	Stg IV	0.561136	MALAT1	NEIL1
ENSG00000251562	ENSG00000119638	0	0	0	0.430036	Stg IV	0.573381333333333	MALAT1	NEK9
ENSG00000251562	ENSG00000166342	0	0	0	0.4456499	Stg IV	0.594199866666667	MALAT1	NETO1
ENSG00000251562	ENSG00000010322	0	0	0	0.5636535	Stg IV	0.751538	MALAT1	NISCH
ENSG00000251562	ENSG00000126368	0	0	0	0.4394046	Stg IV	0.5858728	MALAT1	NR1D1
ENSG00000251562	ENSG00000175745	0	0	0	0.4541651	Stg IV	0.605553466666667	MALAT1	NR2F1
ENSG00000251562	ENSG00000185189	0	0	0.2477444	0.5484914	Stg IV	0.621213244444444	MALAT1	NRBP2
ENSG00000251562	ENSG00000163545	0	0	0	0.3851535	Stg IV	0.513538	MALAT1	NUAK2
ENSG00000251562	ENSG00000173598	0	0	0	0.3870363	Stg IV	0.5160484	MALAT1	NUDT4
ENSG00000251562	ENSG00000137497	0.2772805	0	0	0.5733313	Stg IV	0.641205955555555	MALAT1	NUMA1
