lnc_id	gene_id	Stg.I	Stg.II	Stg.III	Stg.IV	stage	score	lnc_name	gene_name
ENSG00000251562	ENSG00000179335	0.5334507	0	0.5682317	0.7848353	Stg IV	0.556810444444444	MALAT1	CLK3
ENSG00000251562	ENSG00000092853	-0.1413225	0.5842302	0	0	Stg II	0.7161636	MALAT1	CLSPN
ENSG00000251562	ENSG00000164237	0	0	0	0.4163783	Stg IV	0.555171066666667	MALAT1	CMBL
ENSG00000251562	ENSG00000088038	0.4661197	0	0.3547859	0.6572667	Stg IV	0.511508666666667	MALAT1	CNOT3
ENSG00000268388	ENSG00000187955	0.2430905	0	0.5235501	0	Stg III	0.590026577777778	FENDRR	COL14A1
ENSG00000245694	ENSG00000164692	0	0.5826625	0	0	Stg II	0.776883333333333	CRNDE	COL1A2
ENSG00000268388	ENSG00000124749	0	0	0	0.4904758	Stg IV	0.653967733333333	FENDRR	COL21A1
ENSG00000245694	ENSG00000130635	0	0.4034481	0	0	Stg II	0.5379308	CRNDE	COL5A1
ENSG00000245694	ENSG00000142173	0	0.4807273	0	0	Stg II	0.640969733333333	CRNDE	COL6A2
ENSG00000245694	ENSG00000114270	0.1301526	0.2791633	0	0.842122	Stg IV	0.940911155555556	CRNDE	COL7A1
ENSG00000251562	ENSG00000240230	0.2908368	0	0.4230426	0.7124438	Stg IV	0.632645333333333	MALAT1	COX19
ENSG00000251562	ENSG00000164919	0	0	0	0.4250704	Stg IV	0.566760533333333	MALAT1	COX6C
ENSG00000268388	ENSG00000113742	0.1371443	0	0.4393112	0	Stg III	0.524795244444444	FENDRR	CPEB4
ENSG00000260260	ENSG00000160917	0.374702	0	0.5211454	0	Stg III	0.528326311111111	SNHG19	CPSF4
ENSG00000270091	ENSG00000111605	0.1998288	0	0.5427146	0.2666166	Stg III	0.5163104	AC015726.1	CPSF6
ENSG00000233893	ENSG00000111605	0.1589341	0	0	0.4947573	Stg IV	0.589039022222222	EZR-AS1	CPSF6
ENSG00000225177	ENSG00000111605	0	0	0	0.4335497	Stg IV	0.578066266666667	AL590617.2	CPSF6
ENSG00000260060	ENSG00000111605	0	0	0	0.3893551	Stg IV	0.519140133333333	AC009088.1	CPSF6
ENSG00000225778	ENSG00000111605	0	0	0.3918447	0	Stg III	0.5224596	PROSER2-AS1	CPSF6
ENSG00000213904	ENSG00000111605	0	-0.4006663	0	0	Stg II	0.534221733333333	LIPE-AS1	CPSF6
ENSG00000239636	ENSG00000111605	0	0	0	0.4507221	Stg IV	0.6009628	TFAP2E-AS1	CPSF6
ENSG00000233912	ENSG00000111605	0	0	0.215184	0.4563884	Stg IV	0.512880533333333	AC026202.2	CPSF6
ENSG00000258325	ENSG00000111605	0.1656961	0.4514112	0	0	Stg II	0.528238888888889	ITFG2-AS1	CPSF6
ENSG00000261889	ENSG00000111605	0.1772105	0.5612081	0	0	Stg II	0.669517244444444	AC108134.2	CPSF6
ENSG00000267980	ENSG00000111605	0	0	0	0.392422	Stg IV	0.523229333333333	AC007292.1	CPSF6
ENSG00000267649	ENSG00000149532	0.3342163	0	0	0.5505091	Stg IV	0.585471555555555	AC010327.5	CPSF7
ENSG00000250616	ENSG00000149532	0.2281517	0	0.4110668	0.6098106	Stg IV	0.528983688888889	AC012645.1	CPSF7
ENSG00000230325	ENSG00000149532	0.3819311	0	0	0	Stg I	0.509241466666667	AL359921.1	CPSF7
ENSG00000233912	ENSG00000149532	0	0	0	0.4521568	Stg IV	0.602875733333333	AC026202.2	CPSF7
ENSG00000206567	ENSG00000149532	0.303243	0	0.340481	0.6247916	Stg IV	0.546955911111111	AC022007.1	CPSF7
ENSG00000228794	ENSG00000149532	0.4624722	0	0.4322474	0.6983255	Stg IV	0.533447511111111	LINC01128	CPSF7
ENSG00000260260	ENSG00000149532	0	0	0.2725185	0.4667556	Stg IV	0.501221466666667	SNHG19	CPSF7
ENSG00000263766	ENSG00000149532	0.2726975	0	0.4351162	0.6182168	Stg IV	0.5097052	AC025682.1	CPSF7
ENSG00000245857	ENSG00000149532	0.1444439	0	0	0.427289	Stg IV	0.505521377777778	GS1-24F4.2	CPSF7
ENSG00000227543	ENSG00000149532	0.3071024	0	0.2614412	0.6042406	Stg IV	0.552968088888889	SPAG5-AS1	CPSF7
ENSG00000239911	ENSG00000149532	0.2393643	0	0.3569722	0.5810967	Stg IV	0.509757155555556	PRKAG2-AS1	CPSF7
ENSG00000229348	ENSG00000149532	0.2838272	0	0	0.4735245	Stg IV	0.505220577777778	HYI-AS1	CPSF7
ENSG00000251562	ENSG00000163703	0.5981481	0	0.6128027	0.8091508	Stg IV	0.540667377777778	MALAT1	CRELD1
ENSG00000268388	ENSG00000163703	0.1974256	0	0.4692723	0	Stg III	0.537951688888889	FENDRR	CRELD1
ENSG00000245694	ENSG00000213145	0	0	0.1970851	0.4722169	Stg IV	0.542029155555556	CRNDE	CRIP1
ENSG00000268388	ENSG00000124207	0	0.4194274	0	0	Stg II	0.559236533333333	FENDRR	CSE1L
ENSG00000268388	ENSG00000164400	0	0	-0.221372	0.4991444	Stg IV	0.567138311111111	FENDRR	CSF2
ENSG00000268388	ENSG00000101439	0	0	0	0.3920522	Stg IV	0.522736266666667	FENDRR	CST3
ENSG00000251175	ENSG00000101811	0.2470644	0.4814544	0	0	Stg II	0.5321328	GSTCD-AS1	CSTF2
ENSG00000233912	ENSG00000177613	0	0	0	0.4152862	Stg IV	0.553714933333333	AC026202.2	CSTF2T
ENSG00000268388	ENSG00000185753	0.1800082	0.6522848	0.3881092	0	Stg II	0.617216444444444	FENDRR	CXorf38
ENSG00000268388	ENSG00000172115	0	0	0.3930692	0	Stg III	0.524092266666667	FENDRR	CYCS
ENSG00000245694	ENSG00000146122	0	0	0.3942981	0	Stg III	0.5257308	CRNDE	DAAM2
ENSG00000268388	ENSG00000164934	0.1441067	0	0.3134642	0.5619318	Stg IV	0.545877555555556	FENDRR	DCAF13
ENSG00000245694	ENSG00000133083	0	0.4341999	0	0	Stg II	0.5789332	CRNDE	DCLK1
ENSG00000251562	ENSG00000170390	0.4019625	0	0.4387991	0.6976221	Stg IV	0.556490977777778	MALAT1	DCLK2
ENSG00000251562	ENSG00000064703	0.2904188	0	0.3982981	0.6431746	Stg IV	0.551469733333333	MALAT1	DDX20
ENSG00000268388	ENSG00000215301	0.1452884	0	0.4743397	0	Stg III	0.567880311111111	FENDRR	DDX3X
ENSG00000255517	ENSG00000128191	0	0	0	0.386728	Stg IV	0.515637333333333	AP002748.4	DGCR8
ENSG00000214851	ENSG00000128191	0.1958368	0	0.292057	0.5730719	Stg IV	0.547254177777778	LINC00612	DGCR8
ENSG00000234327	ENSG00000128191	0.1773546	0	0	0.485613	Stg IV	0.568659733333333	ZNF232-AS1	DGCR8
ENSG00000251226	ENSG00000128191	0.1209948	0.4331471	0	0	Stg II	0.523754	LINC02714	DGCR8
ENSG00000248810	ENSG00000128191	0.1802931	0	0.381662	0.5647994	Stg IV	0.503308044444444	LINC02432	DGCR8
ENSG00000232442	ENSG00000128191	0	0	0	0.4104002	Stg IV	0.547200266666667	MHENCR	DGCR8
ENSG00000261889	ENSG00000128191	0	0.4514958	0	0	Stg II	0.6019944	AC108134.2	DGCR8
ENSG00000260368	ENSG00000128191	0.1404524	0	0.2479909	0.5835659	Stg IV	0.6054464	AC027373.1	DGCR8
ENSG00000232600	ENSG00000128191	0.2124907	0	0.2809375	0.5572518	Stg IV	0.523700977777778	TONSL-AS1	DGCR8
ENSG00000259826	ENSG00000128191	0.3070662	0	0.3928601	0.6423291	Stg IV	0.545360444444444	AC072061.1	DGCR8
ENSG00000225778	ENSG00000128191	0	0	0.1961611	0.4555179	Stg IV	0.520174488888889	PROSER2-AS1	DGCR8
ENSG00000261693	ENSG00000128191	0.1314175	0	0.1915807	0.53948	Stg IV	0.575751911111111	AC134682.1	DGCR8
ENSG00000235530	ENSG00000128191	0.4072169	0	0.3659623	0.6606356	Stg IV	0.537212266666667	AC087294.1	DGCR8
ENSG00000232956	ENSG00000128191	0.1475394	0	0.1958304	0.5124891	Stg IV	0.53071	SNHG15	DGCR8
ENSG00000267280	ENSG00000128191	0	0	0.1885818	0.4661861	Stg IV	0.537767333333333	TBX2-AS1	DGCR8
ENSG00000234181	ENSG00000128191	0	0	0	0.3823541	Stg IV	0.509805466666667	AL353795.2	DGCR8
ENSG00000261123	ENSG00000128191	0	0	0.4365294	0.597776	Stg IV	0.6030216	AC009065.5	DGCR8
ENSG00000246985	ENSG00000128191	0.285365	0	0.2569718	0.5809011	Stg IV	0.533496222222222	SOCS2-AS1	DGCR8
ENSG00000260136	ENSG00000128191	0.1511536	0	0	0.4954397	Stg IV	0.593406888888889	AC008915.2	DGCR8
ENSG00000232485	ENSG00000128191	0.2945703	0	0.4738509	0.6762591	Stg IV	0.560158266666667	RPL37A-DT	DGCR8
ENSG00000250616	ENSG00000128191	0.1801887	0	0.3588799	0.5881873	Stg IV	0.544663688888889	AC012645.1	DGCR8
ENSG00000251562	ENSG00000134815	0.5029039	0	0.3964617	0.7268307	Stg IV	0.569389555555556	MALAT1	DHX34
ENSG00000251562	ENSG00000144535	0.4101097	0	0.4998337	0.7348675	Stg IV	0.575404044444445	MALAT1	DIS3L2
ENSG00000245694	ENSG00000126787	0	0.5677145	0.3489012	0	Stg II	0.601885466666667	CRNDE	DLGAP5
ENSG00000278910	ENSG00000115844	0	0	0.443498	0	Stg III	0.591330666666667	BANCR	DLX2
ENSG00000245694	ENSG00000086061	0.1320785	0.4376117	0	0	Stg II	0.524780711111111	CRNDE	DNAJA1
ENSG00000268388	ENSG00000137094	0	0	0.4708996	0	Stg III	0.627866133333333	FENDRR	DNAJB5
ENSG00000251562	ENSG00000101152	0	0	0.3734833	0.5034922	Stg IV	0.505330355555555	MALAT1	DNAJC5
ENSG00000251562	ENSG00000163879	0.4544764	0	0.4087537	0.7728358	Stg IV	0.646789911111111	MALAT1	DNALI1
ENSG00000251562	ENSG00000010219	0	0	0.1962535	0.6759601	Stg IV	0.814056355555555	MALAT1	DYRK4
ENSG00000251562	ENSG00000198919	0.3310595	0	0.4564078	0.7141419	Stg IV	0.602203733333333	MALAT1	DZIP3
ENSG00000179935	ENSG00000169016	0.150095	0	0	0.4320064	Stg IV	0.509299644444444	LINC00652	E2F6
ENSG00000226950	ENSG00000169016	0.1821794	0	0.2491358	0.5211512	Stg IV	0.503172622222222	DANCR	E2F6
ENSG00000177640	ENSG00000169016	0.4331812	0	0.4486369	0.7387117	Stg IV	0.593029777777778	CASC2	E2F6
ENSG00000237803	ENSG00000164330	0.1294126	0	0	0.4345316	Stg IV	0.521858755555556	LINC00211	EBF1
ENSG00000245532	ENSG00000143369	0	0.4408804	0	0	Stg II	0.587840533333333	NEAT1	ECM1
ENSG00000245532	ENSG00000203666	0.1540215	0	0.2109238	0.5071352	Stg IV	0.513982355555555	NEAT1	EFCAB2
ENSG00000225783	ENSG00000141543	0	0.4271307	0	0	Stg II	0.5695076	MIAT	EIF4A3
ENSG00000268388	ENSG00000242372	0	0	0	0.4300465	Stg IV	0.573395333333333	FENDRR	EIF6
ENSG00000251562	ENSG00000141642	0.230725	0	0.4550355	0.7383285	Stg IV	0.679655555555556	MALAT1	ELAC1
ENSG00000237943	ENSG00000066044	0.1489504	0	0.275737	0.5168265	Stg IV	0.500352044444444	PRKCQ-AS1	ELAVL1
ENSG00000232956	ENSG00000066044	0.2167612	0	0.278565	0.6016811	Stg IV	0.582096488888889	SNHG15	ELAVL1
ENSG00000268388	ENSG00000154920	0	0	0	0.4104652	Stg IV	0.547286933333333	FENDRR	EME1
ENSG00000268388	ENSG00000126749	0	0	0	0.4754026	Stg IV	0.633870133333333	FENDRR	EMG1
ENSG00000245694	ENSG00000132205	0	0.6180007	0	0	Stg II	0.824000933333333	CRNDE	EMILIN2
ENSG00000245532	ENSG00000214595	0	0	0	0.5197729	Stg IV	0.693030533333333	NEAT1	EML6
ENSG00000268388	ENSG00000154380	0	0	0	0.4349941	Stg IV	0.579992133333333	FENDRR	ENAH
ENSG00000251562	ENSG00000120616	0.4317322	0	0.5143024	0.7357878	Stg IV	0.560590577777778	MALAT1	EPC1
ENSG00000251562	ENSG00000104884	0	0	0	0.4815473	Stg IV	0.642063066666667	MALAT1	ERCC2
ENSG00000229152	ENSG00000157554	0.2700336	0	0.470771	0	Stg III	0.507679733333333	ANKRD10-IT1	ERG
ENSG00000225855	ENSG00000157554	0.1628459	0	0.4302242	0	Stg III	0.501256311111111	RUSC1-AS1	ERG
ENSG00000233237	ENSG00000157554	0.3723318	0.361482	0.6748333	0	Stg III	0.573638266666667	LINC00472	ERG
ENSG00000231074	ENSG00000157554	0.3942803	0	0.593881	0	Stg III	0.616605644444444	HCG18	ERG
ENSG00000245694	ENSG00000197930	0	0	0	0.4759557	Stg IV	0.6346076	CRNDE	ERO1A
ENSG00000251562	ENSG00000164283	0.2087137	0	0.3551766	0.5956712	Stg IV	0.543610355555555	MALAT1	ESM1
ENSG00000198221	ENSG00000173153	-0.2201115	-0.4990448	0	0	Stg II	0.567565733333333	AFDN-DT	ESRRA
ENSG00000264575	ENSG00000173153	0	-0.413307	0	0	Stg II	0.551076	LINC00526	ESRRA
ENSG00000251191	ENSG00000134954	0.2318006	0	0	0.5329259	Stg IV	0.607545377777778	LINC00589	ETS1
ENSG00000245910	ENSG00000134954	-0.1360056	0	0	-0.4388378	Stg IV	0.524670133333333	SNHG6	ETS1
ENSG00000268388	ENSG00000157557	0.3160091	0	0.4966764	0	Stg III	0.521786711111111	FENDRR	ETS2
ENSG00000268388	ENSG00000139083	0	0	0	0.3810145	Stg IV	0.508019333333333	FENDRR	ETV6
ENSG00000260196	ENSG00000182944	0	-0.3786075	0	0	Stg II	0.50481	AC124798.1	EWSR1
ENSG00000251562	ENSG00000154319	0	0	0	0.6293993	Stg IV	0.839199066666667	MALAT1	FAM167A
ENSG00000245694	ENSG00000219626	0.3567754	0	0	0.5121934	Stg IV	0.524357688888889	CRNDE	FAM228B
ENSG00000245694	ENSG00000203780	0.3176095	0	0.225479	0.6871488	Stg IV	0.674825733333333	CRNDE	FANK1
ENSG00000268388	ENSG00000196159	0.2418353	0	0.4687509	0	Stg III	0.517518844444445	FENDRR	FAT4
ENSG00000251562	ENSG00000153558	0.3186396	0	0.4467852	0.718684	Stg IV	0.618056533333333	MALAT1	FBXL2
ENSG00000251562	ENSG00000113578	0	0	0	0.3817893	Stg IV	0.5090524	MALAT1	FGF1
ENSG00000251562	ENSG00000022267	0.1513359	0	0.2022599	0.6355202	Stg IV	0.690206577777778	MALAT1	FHL1
ENSG00000268388	ENSG00000134775	0.1487246	0	0	0.5293685	Stg IV	0.639724844444444	FENDRR	FHOD3
